"id","nombre_publicacion","descripcion"
6720,Bloque integrador para Finanzas para No Financieros,
6721,ABC del derecho laboral costarricense,"Derecho laboral costarricense: principios, contrato de trabajo, formas de contratación, poder disciplinario y de fiscalización, salarios, jornadas de trabajo, aplicación de las vacaciones, uso de redes sociales dentro de la jornada laboral, tratamiento de datos personales, fin de la relación laboral."
6722,set_nombre_publicacion(),
6723,Taller experiencial - Tendencias 2030,
6724,Simulador Omega Packaging,
6726,Semana 1 - Aproximación a la ética,
6727,Semana 2 - Ética corporativa,
6728,Bloque integrador,
6729,set_nombre_publicacion(),
6730,Introducción a la asignatura,
6731,Unidad 1 - La gestión previa a la exhibición,
6732,Unidad 2 -  Exhibición. Montaje y puesta a punto,
6733,Unidad 3 - La investigación y la información al visitante,
6734,Bloque integrador,
6735,set_nombre_publicacion(),
6737,Semana 2: Simulador de gestión estrategica (TSV 8 horas),
6738,set_nombre_publicacion(),
6740,Capacitación comercial remota,Comunicación remota. La previa de la venta. Predisposición a la venta remota. Desarrollo de las habilidades clave en la gestión remota. Comunicación comercial escrita. Gestión comercial telefónica y tips para la videoconferencia.
6742,Información general GRANOS,Aquí encontrarás información relativa a tu cursado
6743,Información general - GANADERÍA,Aquí encontrarás información relativa a tu cursado.
6744,"12? Programa empresarial en Comercialización de granos","Programa con enfoque académico, entendiendo que tanto la empresa agropecuaria como las de servicios vinculadas y/o relacionadas son el ámbito necesario para satisfacer la demanda de herramientas y estrategias comerciales necesarias para la gestión de la comercialización de granos."
6746,Introducción a la asignatura Concentración y productividad,
6747,Creencias y modelos. Afrontando los retos de la plenitud,?Cómo observo la realidad?: Creencias y modelos mentales.  El estrés y las nuevas posibilidades de respuesta consciente. Resiliencia. Afrontando los retos con plenitud.
6748,Concentración y productividad,Concentración y productividad. El triángulo de la atención: ponle a raya al multitasking.  Meditación o mindfulness. El cerebro del meditador. La salud emocional.
6750,Bloque integrador,
6751,Introducción a la asignatura,
6752,Semana 1 - Ciclo de vida de la gestión de innovación,
6753,Semana 2 - Contexto: problematización e ideación,
6754,Semana 3 - Incubación y aceleración de las ideas,
6755,Bloque integrador,
6758,"8vo Programa en Gestión de la empresa Ganadera","Nuevos y renovados contenidos académicos y que te brindan las herramientas necesarias con las mejores alternativas para optimizar los procesos, gestionar eficientemente la administración, la producción, manejo y comercialización de la ganadería vacuna dentro de la empresa agropecuaria."
6759,Bloque integrador,
6760,Modelos actuales de innovación,"Formas de concebir la innovación en las organizaciones. Modelos de innovación. Técnicas y formatos para entender y construir alternativas de modelos de negocios. Pensamiento creativo en la organización. Dise?o de proyectos innovadores basados en generación e iteración del proyecto. De la racionalidad a la ideación, del prototipado a la experimentación y la evaluación. Casos y formas de implementación."
6761,Innovación digital en contextos digitales,"Tecnologías para la innovación. Innovación digital. La revolución y las oportunidades de la data. La analítica y su vinculación con la inteligencia artificial. El futuro del Cloud computing, el blockchain y el RPA (robotic process automation). El rol de la realidad virtual/ aumentada en los negocios del futuro. El aprovechamiento del Internet de las cosas. Oportunidades estratégicas e implementación."
6764,Los desafíos de la innovación: Change Management,Liderazgo para la innovación. Las personas y la implementación de la innovación: Barreras y Habilidades necesarias para la implementación. People management. Arquetipos limitantes: Obstáculos para la implementación y cómo trabajarlos. Herramientas exitosas para liderar personas a través de procesos de innovación. Casos de éxito en procesos de innovación. Construcción del propio modelo de la empresa.
6765,Introducción a la asignatura,
6766,Medio Ambiente,"Introducción al Medio ambiente y cultura corporativa sostenible. Principios básicos y definiciones. Cumplimiento ambiental. Evaluación de cumplimiento. Programa de cumplimiento. Sistemas de gestión ambiental, norma ISO 14001 Contenidos de la Norma ISO 14001."
6767,Cultura corporativa sostenible,"Introducción a empresas sostenibles. Cultura Corporativa Sostenible. Introducción a la sostenibilidad. Responsabilidad social. Estándares, protocolos, iniciativas y tratados de sostenibilidad. ODS – Objetivos de Desarrollo Sostenible. Aplicabilidad de sostenibilidad a la empresa"
6768,Bloque integrador,
6769,Introducción a la asignatura,
6770,Unidad I - La subversión del paradigma mimético - representativo de occidente,
6771,Unidad II - Las reformulaciones inclusivas del quehacer plástico,
6772,Unidad III - Prácticas de arte contemporáneo. Prácticas artísticas y la visibilidad de las minorías,
6773,set_nombre_publicacion(),
6774,Bloque integrador,
6775,Introducción a la asignatura,
6776,Semana 1 - Construcción de equipos,
6777,Construcción de equipos ágiles,
6778,Semana 3 - Gestión del cambio en equipos impactados por la incertidumbre (Parte I),
6779,Semana 4 - Gestión del cambio en equipos impactados por la incertidumbre (Parte II),
6780,Bloque integrador,
6781,Introducción a la asignatura,
6782,Empresa y administración,Diversidad cultural. Características principales. Patrimonio material e inmaterial. Economía y cultura. La cultura como cuestión de estado.
6783,Principales áreas funcionales de una organización,Proyectos culturales. Estrategias para los estudios de publico. Financiamiento. Gestión cultural de proyectos.
6784,Planificación,"Dise?o estratégico de proyectos culturales, comunicación, economía y creatividad, gestión cultural internacional."
6785,Bloque integrador,
6786,Grabaciones de clase GRANOS,Aquí encontrarás las grabaciones de las clases. 
6787,Grabaciones de clases GANADERÍA,Aquí encontrarás las grabaciones de las clases. 
6788,Introducción a la asignatura,
6789,Introducción al universo del Marketing Digital,"Ecosistemas de marketing integrales. El impacto de la tecnología en el marketing y la comunicación. El consumidor digital, cambios en el comportamiento del cliente y transformación del mix de marketing. Procesos de escucha activa. CRM como corazón del ecosistema de marketing."
6790,Desarrollo de ecosistemas digitales eficientes,"Plataformas de comunicación. Medios propios, pagados y ganados. Web, SEO, SEM, Social Media, Social ads, emailing. Planificación y selección de herramientas. Modalidades de contratación. Ventajas de lo digital. Performance y branding. Inbound vs Outbound. Lead generation. Medición  del retorno de la inversión en marketing digital. Métricas claves. Qué medir y qué no."
6791,Bloque integrador,
6792,Información general - CURADURÍA AVANZADA,Aquí encontrarás información relativa a tu cursado
6793,La gestión estratégica,Nuevos modelos organizacionales . Vínculos emocionales. Momentos en la generación de vínculos.  El proceso de gestión de capital humano.
6794,set_nombre_publicacion(),
6795,Cadenas de Suministro Circulares,
6797,Curaduría Avanzada,"El curso transcurre entre el análisis teórico -crítico y actualizado- y la práctica real con el abordaje de casos concretos con sus problemáticas y soluciones. Asimismo, se focaliza en brindar herramientas para optimizar el trabajo curatorial."
6798,Grabaciones de clases CURADURÍA,Aquí encontrarás las grabaciones de las clases. 
6799,SMedd0,
6800,Semana 1 - Fundamentos de ense?anza y aprendizaje virtual,
6801,Semana 2 - Moderación de actividades en entornos virtuales,
6802,Semana 3 - Los procesos de evaluación en entornos virtuales de aprendizaje,
6803,Bloque integrador,
6806,Introducción,Introducción a El ABC del derecho laboral
6807,Melodía de la Gestión,"La música es el arte a través del cuál, surgen valiosas analogías hacia el management. Desde esta perspectiva, ?Cómo construímos una obra memorable? ?Cuáles son los mejores acordes para la gestión de equipo? ?Cómo logramos armonía en nuestras organizaciones? "
6808,Introducción a la asignatura,
6809,Mindfulness y neurociencia,"Bases científicas del concepto de salud, bienestar y estrés. La construcción del concepto de salud. Correlación entre salud física y mental. Gestión de la ansiedad. Gestión del Estrés. Fisiología del estrés. Cortisol vs. Oxitocina. Las hormonas del bienestar y la felicidad. Neurotransmisores. ?Cómo impacta la felicidad en la salud?"
6810,Prácticas para el manejo del estrés y la ansiedad,La Neurofelicidad. Evidencias científicas e investigación reciente. Visión neurocientista de las terapias cuerpo-mente. Prácticas para el manejo del estrés y la ansiedad. Manejo del estrés y la ansiedad. La neurociencia de la meditación. Mindfulness y neurociencia. Respiración consciente y yoga. Coherencia cardíaca.
6811,"Hábitos saludables: sue?o, alimentación y actividad física","Hábitos saludables: sue?o, alimentación y actividad física. Hábitos saludables. Nutrición y estrés. Mindfulness y alimentación. Comer consciente. Neuroalimentación. Suplementación para modular estrés. Aprendiendo a descansar: ?Cuánto sue?o necesito? Relación entre el sue?o y el estrés. “Un sue?o saludable es clave para una vida de vitalidad, enfoque, energía y aventura”. Sleeping tips."
6812,Bloque integrador Neurofelicidad,
6813,Día 1 - Escenario 2 - Estrategia corporativa,Dise?o de la propuesta de valor como diferencial de las organizaciones 
6814,"Día 1 - Escenario 2 - Proyectos, Operaciones y Logística",El desafío de integrar los operaciones corporativas para cumplir la promesa de valor
6815,"Día 2 - Escenario 2 - Finanzas Corporativas, Fintech, Blockchain & Insurtech",Análisis de la situación económica de la empresa y su importancia y uso para la toma de decisiones.
6816,Día 2 - Escenario 2 - Business Coaching,El coaching como herramienta de transformación personal y de equipos
6817,Estrategia y recursos humanos,Gestión de la diversidad en Entornos VUCA y BANI. Dise?ar planes estratégicos de recursos humanos adecuados a la realidad de la Organización. El modelo estratégico de la dirección de RRHH basado en la estrategia del negocio. 
6818,Día 2 - Escenario 2 - Marketing digital & Ecommerce,
6819,Día 1 - Escenario 3 - Customer Success,"Customer Success en su genética, para tener en su foco al cliente y socios estratégicos en su éxito"
6820,"Día 1 - Escenario 3 - Cultura organizacional, Adaptabilidad y Agilismo",Gestión ágil y adaptativa al entorno para evolucionar día a día
6821,Día 2 - Escenario 3 - Trabajo Colaborativo y comunicación,Claves de un equipo: pensamiento colaborativo e inteligencia colectiva. Team building
6822,"Día 2 - Escenario 3 - Disrupción, Innovación & emprendedurismo",La Innovación como parte del ADN para una evolución permanente
6823,Introducción a la asignatura,
6824,Introducción a la asignatura,
6825,Bloque integrador,
6826,Microcontenidos,
6827,Día 1 - Escenario 1,Repasa el contenido del día 1 ?Navega y profundiza en las temáticas que sean de tu interés!
6828,Día 2 - Escenario 1,
6829,Día 3 - Escenario 1,
6830,Día 1 - Escenario 3 - La empresa sensual,
6831,Introducción a la asignatura Bienestar Integral,
6832,Una mirada histórica y nuevos paradigmas,"Felicidad, una mirada histórica: filosófica, económica y organizativa. Revoluciones Industriales. Generaciones laborales. Impacto intergeneracional. Vías de acceso al bienestar emocional."
6833,Bienestar y bien sentir,Bienestar Integral. La teoría del bienestar o modelo PERMA. La autocompasión y sus componentes. Impulsando la felicidad.
6834,El cuerpo como herramienta de transformación,El lenguaje del cuerpo. El cuerpo como herramienta de transformación. Disposiciones corporales al movimiento. Aprendiendo a parar. La meditación como un medio para conocernos. Iniciándonos en la meditación.
6835,Bloque integrador,
6836,Las 6 dimensiones del bienestar organizacional,"Integración de políticas de bienestar. Bienestar y compromiso. Bienestar, atracción y retención del talento. Organizaciones emocionalmente inteligentes."
6837,Día 2 - Escenario 3 - Práctica aplicada 1,
6838,Día 3 - Escenario 2 - Digital Transformation,
6839,Día 3 - Escenario 3 - Big Data & Business Analytics,
6840,Día 3 - Escenario 2 - Compliance & Legal Tech,
6841,Día 3 - Escenario 3 - Sostenibilidad & Bienestar Corporativo,
6842,Introducción a la asignatura,
6843,Unidad 1 - Perspectivas y contextos en la investigación artística,
6844,Unidad 2 - Abordajes del proceso metodológico,
6845,Unidad 3 - Escritura y presentación,
6846,Bloque integrador,
6847,Día 3 - Escenario 3 - Capacidad de aprendizaje y resiliencia,
6848,Día 3 - Escenario 3 - Práctica Aplicada 2,
6849,La innovación en la empresa,"Conceptos básicos de innovación. El rol de la innovación
en el marketing. Nuevos modelos de negocios. Enfoques
sistémicos. Ciclos de innovación en las empresas. Los tres factores que influyen en la implementación de la innovación: cognitivo, político y social. Aspectos asociados a la implementación."
6850,Nuevas propuestas de valor: Modelos actuales de innovación,Innovación cerrada e innovación abierta. De la prospectiva a la aplicación práctica. Modelos de innovación. Escuela del dise?o: Product Design y Service Design Thinking. Caso de aplicación. Pasos para la implementación.
6851,Innovación digital en contextos digitales,"Estructuración de los diversos elementos del plan de negocios. De la demanda a la propuesta de valor, la integración de los canales analógicos y digitales y el relacionamiento, el rol de la competencia y de los recursos propios, los cambios en el entorno y las limitantes propias de cada mercado."
6852,Bloque integrador,Análisis contextual y análisis situacional. Vectores de oportunidad y evaluación de las ideas de innovación. Generación de alternativas estratégicas. Prueba ácida de la innovación. Puesta en valor y venta de las ideas innovadoras. Marco competitivo y definición de la estrategia a futuro.
6853,Semana 1 - Introducción a E-Commerce,
6854,Semana 2 - Marketing Online,
6855,"Semana 3 - Mirada panorámica, redes y mediciones",
6856,Bloque integrador,
6857,E-Commerce: La forma más poderosa de hacer negocios,La forma más poderosa de hacer negocios. Definición estratégica del e-commerce. Modelos de negocio dentro del e-commerce. Planeación del comercio electrónico. Tecnología del e-commerce correcto. Características de una plataforma e-commerce. Desarrolla la idea de modelo negocio en e-commerce.
6858,Planteamiento estratégico E-commerce y oferta de valor,Propuestas de valor exitosas. Modelos de negocio E-commerce. Equipos de trabajo en E-commerce.  Tecnología y administración de datos. De la oferta de valor hasta el P&G. Competencia y oferta de valor. Entorno y propuesta de valor.
6859,Smart data,Modelo Smart Data. Big Data - Smart Data. Procesos de gestión de data. Las bases de datos como punto de partida. Actualización y enriquecimiento de nuestra base de datos. Data Mining. 
6860,Bloque integrador,
6861,Genética de los negocios,La sostenibilidad y la reputación del negocio como activo estratégico y competitivo. Responsabilidad social empresaria y management con sensibilidad
6863,Semana 2 | Bloque 2 - Derecho tributario internacional (MDN-UNICA International Taxation),
6864,Bloque inicial,
6865,Bloque integrador,
6868,Bienvenida,Te damos la bienvenida a Acropolis Lab
6869,Presentación de Finanzas,Aquí encontrarás... 
6870,Induccion nuevos colaboradores,"En este apartado... 

SI LO DESEAS, AQUÍ PODRÁS COLOCAR CONTENIDO ESPECÍFICO DE LA EMPRESA. "
6871,Introducción a la asignatura,
6872,La monta?a: bases de una organización resiliente,Condiciones para el bienestar organizacional. Organizaciones saludables: Efectividad organizacional y alto rendimiento. Bienestar y Agilidad. ?Por qué el bienestar es estratégico para la organización?
6873,El escalador: liderazgo consciente,Liderazgo Consciente y Transformador para el Bienestar de las personas y organizaciones. Claves para la transformación estratégica de la organización. Factores clave.
6874,La meta es el camino: hacia una cultura de bienestar,Medición del bienestar en el trabajo. Integración de la medición del bienestar con otras herramientas de medición. Salud y bienestar virtual/digital para todo el equipo. Bienestar en acción: Wellness Corporativo. Experiencia real en nueva plataforma de bienestar corporativo digital.
6875,Bloque integrador,
6876,set_nombre_publicacion(),
6877,set_nombre_publicacion(),
6879,Coaching and Mentoring II,Modelo G.R.O.W. Paso A1. Paso A2 y A3. Paso B1. Paso B2. Paso B3. Paso B4. Paso C1. Paso D1. Seguimiento y cierre. 
6880,Administración del tiempo de trabajo,
6881,La Innovación como camino hacia la competitividad en Salud,"Innovación como protagonista estratégica del negocio y como proceso crónico. Agilismo como entrega de valor en constante movimiento. Fuentes competitivas sostenibles, formación de sistemas integrados de prestación. Nuevas tendencias en reingeniería de procesos y modelos de gestión aplicados a instituciones de la salud. Cultura organizacional, Capacidades externas."
6882,?Bienvenido!,
6883,La tecnología como herramienta para competir,"Innovación, Redes e integración vertical. Nuevos dise?os funcionales hospitalarios. Reingeniería de procesos en servicios sanitarios internacionales."
6884,Bloque integrador,
6886,Introducción a la asignatura,
6887,Sociedad y Gestión del riesgo,
6888,Buen gobierno y administración,
6889,Políticas de participación y transparencia,
6890,Bloque Integrador,
6892,Aspectos Iniciales de Compliance en el Sector Asegurador,Actividad seguradora y compliance. Necesidad del programa de compliance. Impacto de la implementación de compliance. Responsabilidad penal en las empresas.
6893,Compliance y Gestión de Riesgos en el Sector Asegurador,Pilares de un plan de compliance. Pólizas. Retos en el sector asegurador. Importancia del programa de compliance.
6895,SMosu1,
6896,SMosu2,
6897,SMofa0,
6898,SMofa1,
6899,SMofa2,
6900,SMofa3,
6901,SMofa4,
6902,SMtig0 - Bloque inicial,
6903,Semana 1 - Desde el individualismo a la colaboración,
6904,Semana 2 - Trabajo colaborativo,
6905,Semana 3 - Comunicación en la organización y en los equipos de trabajo,
6906,Semana 4 - Innovación y participación en los equipos de gobierno,
6907,SMtig5,
6908,set_nombre_publicacion(),
6909,set_nombre_publicacion(),
6910,set_nombre_publicacion(),
6911,set_nombre_publicacion(),
6912,set_nombre_publicacion(),
6913,set_nombre_publicacion(),
6914,Semana 1 - Gestión Pública de Proyectos - Parte I,
6915,Semana 2 - Gestión pública de proyectos - Parte II,
6916,Semana 3 - Gestión pública de proyectos - Parte III,
6917,set_nombre_publicacion(),
6918,set_nombre_publicacion(),
6919,SMfin0V2,
6921,SMfin1V2,
6922,SMfin2V2,
6924,SMfin4V2,
6925,set_nombre_publicacion(),
6926,Administración del tiempo de trabajoV2,
6928,Romper paradigmas,"El impacto de los supuestos sobre nuestras acciones. El coaching como proceso de revisión de supuestos y paradigmas. Redefinir los supuestos es redise?ar acciones. La relación entre nuestros paradigmas, nuestras conductas y resultados. Ampliación de conciencia en actitudes, pensamientos y creencias. Nacimiento de los paradigmas. Ceguera."
6929,Comunidades de compromiso e innovación,Creencias limitantes que impiden avanzar. Comunidades de compromiso e innovación. Cambios de miradas y cambios de acciones.
6930,Integrando visiones,Integrando visiones. Acciones distintas para resultados diferentes.
6939,Semana 1 - Liderazgo Sostenible,
6940,Semana 2 - La innovación disruptiva y Sostenibilidad,
6941,Semana 3 - Liderazgo ágil y adaptativo para esta nueva realidad,
6942,Semana 3 - Portfolio de negocios,
6949,Construcción de equipos ágiles,Los equipos como estructuras flexibles para enfrentar los nuevos desafíos. El liderazgo como factor clave para generar sentido y engagement en entornos cambiantes. Agilismo como un nuevo estilo de gestión: Ser y Hacer ágilmente. Herramientas para construir equipos ágiles. Los 12 principios del Liderazgo ágil. Introducción a las metodologías más difundidas: Scrum y Kanban
6958,Introducción a la asignatura,
6961,Evolución del perfil del cliente,
6963,Información general - Introducción a la curaduría,Aquí encontrarás informaci?n relativa a tu cursado.
6964,Grabaciones - Introducción a la curaduría,Aquí encontrarás las grabaciones de las clases. 
6965,Bibliografía - Introducción a la curaduría,En este apartado encontrarás la bibliografía utilizada durante tu curso.
6966,ESEADE - Información general - Economía Austríaca,Aquí encontraras información relativa al cursado de tu diplomatura. 
6967,Introducción a la asignatura,
6968,Semana 1 - La gestión de operaciones bajo el enfoque organizacional,
6970,Semana 2 - Elementos para competir en varias dimensiones,
6971,Bloque integrador,
6974,Diplomado en Economía Austríaca,Aquí encontrarás textos que ampliarán tu cursado. 
6975,Grabaciones de clases,Desde este apartado podrás revivir las clases del diplomado que estás cursando 
6976,set_nombre_publicacion(),
6977,Guía práctica - La última aldea,Te invitamos a desafiar tu forma de pensar y plasmar lo aprendido en el simulador La Última Aldea. Es tiempo de trabajar en equipo para impactar en tu organización.
6978,E-business,La historia de Internet y cómo se llega al modelo de e-commerce. Cuáles son los protagonistas de la economía digital. La innovación como base del desarrollo de modelos digitales. Modelos de negocio. El modelo de generación de leads.
6979,Team Building,Construcción de equipos colaborativos. Equipos de alto rendimiento en la era digital. Cómo desarrollar y liderar equipos de alto rendimiento. Nuevos paradigmas de gestión en los equipos: presencialidad y virtualidad. Cómo integrar a los equipos y crear ambientes de trabajo para que los talentos se potencien en una gestión colaborativa.
6980,Modelos actuales de innovación,"Formas de concebir la innovación en las organizaciones. Modelos de innovación. Técnicas y formatos para entender y construir alternativas de modelos de negocios. Pensamiento creativo en la organización. Dise?o de proyectos innovadores basados en generación e iteración del proyecto. De la racionalidad a la ideación, del prototipado a la experimentación y la evaluación. Casos y formas de implementación."
6981,Gestión ágil,"Gestión ágil de modelos de negocios innovadores. ?Cómo conectar la estrategia con la operación? Contraste entre los modelos tradicionales de gestión, la obsolescencia de su “eternidad” y sus pilares fundamentales, en contraposición con los modelos de negocio de siglo XXI en constante acomodamiento y necesidad de vanguardia. Gestión híbrida en entornos complejos con Design Thinking + Lean Startup + Agile."
6982,Dirección estratégica,"Las claves del Pensamiento Estratégico. Metodología para el abordaje estratégico. La evaluación de los diferentes contextos. El análisis de la industria y el ambiente competitivo. El encuadre estratégico de la visión, misión y valores. Determinación de objetivos. La selección de las estrategias básicas del negocio. Tipos de Estrategias. Del Dise?o Estratégico a la Ejecución: aspectos claves para una implementación efectiva. Los nuevos modelos de negocios en entornos analógicos / digitales."
6983,set_nombre_publicacion(),
6984,set_nombre_publicacion(),
6985,set_nombre_publicacion(),
6986,set_nombre_publicacion(),
6987,Introducción a la asignatura,
6988,El proceso de coaching,
6989,Semana 2 - Liderazgo basado en coaching,
6990,Bloque integrador,
6991,Introducción al Taller de preparación en Certificación en PMP,
6992,S01 - Crear un equipo de alto desempe?o,
6993,S02 - Iniciando el proyecto,
6994,S03 - Realización del trabajo,
6995,S04 - Mantener al equipo encaminado,
6996,S05 - Mantener al negocio en mente,
6998,Talento humano,Como definir el talento humano. Competencias personales y alto rendimiento. El liderazgo en busca de sentido. Motivación.
6999,Equipos y rendimiento,"Equipos de alto rendimiento. Equipos 4.0. El desempe?o, gestión y evaluación. Feedback continuo para el aprendizaje permanente. Employer branding."
7001,Bloque integrador,
7002,set_nombre_publicacion(),
7003,set_nombre_publicacion(),
7004,SEMANA 2 - Identificación y mitigación de riesgos,
7018,Módulo 1 (PRUEBA-Negociator),
7020,Condiciones de Cursado (MKT-04-UNICA - E-mail Marketing),
7025,ADEN | Atributos,Encuentra aquí material complementario para tu formación
7029,Introducción a la asignatura,
7030,Semana 1 - Análisis de riesgo,
7031,Semana 2 - Sistemas de gestión de riesgo,
7032,Bloque integrador,
7033,Comunicación interpersonal,Conflictos en la comunicación. El poder de la palabra. La buena comunicación. Pautas básicas de comunicación. Técnicas para relacionarnos mejor. Los cinco niveles de la comunicación. PNL.
7034,Introducción a la asignatura,
7035,Gestión de compras,Organizaciones globales. Tendencias de abastecimiento. Adquisición de recursos. Evaluación de proveedores. Criterios estratégicos.
7036,Strategic Sourcing,Factores condicionantes para la competitividad. Matriz de Kraljic. Teoría de negociación. Estrategias de abastecimiento. Reaprovisionamiento y control de stock.
7037,Bloque integrador,
7038,Introducción a la asignatura,
7039,Semana 1 - Introducción al email marketing,
7040,"Semana 2 - Campa?as, KPI, reputación y herramientas de email marketing",
7041,Conclusión,
7043,"5 competencias claves","Conoce los testimonios de grandes referentes del mundo empresarial, sobre las competencias claves para potenciar tu organización. "
7044,Material Complementario | Team Building,
7046,Material complementario |  Construcción de equipos ágiles,
7047,set_nombre_publicacion(),
7048,Introducción a la asignatura,
7049,Privacidad y Big Data,El gran desafío de las legislaciones. Nociones de privacidad y protección de datos. Marco normativo actual. EL valor de los datos. CiberProtDatos. Análisis de una resolución sancionadora.
7050,Compliance y Ciberseguridad,"
Compliance y seguridad de la información. Cibercrimen en aumento. Rol de Data Protection Officer. Programa de privacidad. Ciberseguridad. Riesgos inherentes al ciberespacio
"
7051,Conclusión,
7052,Introducción a la asignatura,
7053,Semana 1 - Gestión de activos intangibles,
7054,Semana 2 - Gestión de la innovación,
7055,Bloque integrador,
7056,"Introducción a la Asignatura  - Análisis, Interpretación y Descripción de los Estados Financieros de la Empresa",
7057,"Conclusión  - Análisis, Interpretación y Descripción de los Estados Financieros de la Empresa",
7058,Mundial de Management,Aquí encontrarás material complementario. 
7059,Desarrollo 4.0,Desarrollo organizacional y desarrollo de recursos humanos. El liderazgo en la era digital. La gamificación y su aplicación en el desarrollo.
7061,set_nombre_publicacion(),
7062,Construcción de equipos ágiles,Los equipos como estructuras flexibles para enfrentar los nuevos desafíos. El liderazgo como factor clave para generar sentido y engagement en entornos cambiantes. Agilismo como un nuevo estilo de gestión: Ser y Hacer ágilmente. Herramientas para construir equipos ágiles. Los 12 principios del Liderazgo ágil. Introducción a las metodologías más difundidas: Scrum y Kanban
7063,Simulador Enigma - Vertical agilismo,
7065,Semana 4 - Plan de inversiones - Business Plan,
7066,Semana 5 - Plan financiero - Business Plan,
7068,ESEADE - Información general - Economía Austríaca,Aquí encontraras información relativa al cursado de tu diplomatura. 
7073,set_nombre_publicacion(),
7074,set_nombre_publicacion(),
7075,set_nombre_publicacion(),
7076,set_nombre_publicacion(),
7077,set_nombre_publicacion(),
7078,Simulador Marte,
7079,set_nombre_publicacion(),
7080,set_nombre_publicacion(),
7081,Bloque integrador,
7082,set_nombre_publicacion(),
7083,Semana 1 - Mapa de empatía y arquetipos,
7084,Semana 2 - Customer Journey,
7085,Semana 3 - Acercamiento a la experiencia del cliente,
7086,Semana 4 - Customer Lifetime Management,
7087,Bloque integrador,
7088,Introducción a la Asignatura,
7089,Semana 1 - Modelos de venta y creación de valor,
7090,Semana 2 - Preguntas para la creación de valor,
7091,Bloque integrador,
7092,Introducción a la Asignatura,
7093,Storytelling,
7094,Semana 2,
7095,Bloque integrador,
7096,Introducción a la Asignatura,
7097,Semana 1- Estrategia para la definición del proceso de adquisición de clientes,
7098,Semana 2 - Operación del proceso de adquisición de clientes,
7099,Bloque integrador,
7100,Introducción a la Asignatura,
7101,Desde la adquisición al break even,?Relacionarse o no con los clientes? Proceso de adquisición de clientes. Ventas vs relación de clientes. Desarrollar la relación con el cliente. Comportamiento del cliente. Métricas. Cálculo de métricas.
7103,Gestión de la expansión de clientes,Oportunidades de negocio. Dise?o de puesta en marcha. Retener y mantener clientes. Acciones de retención. La referenciación. Reactivación de clientes. Definir acciones de relacionamiento.
7105,?Bienvenido!,
7106,Semana 1- Modelo de Administración por Objetivos y Resultados Clave,
7107,Semana 2 - El presupuesto en la organización,
7109,Bloque Integrador,
7112,Introducción a la Asignatura,
7113,Semana 1,
7114,Semana 2,
7115,Semana 3,
7116,Conclusión,
7117,Introducción a la Asignatura,
7118,"Semana 1 - Nuevos contextos, nuevas demandas",
7119,Semana 2 - Aproximación al consumidor,
7120,Semana 3 - Innovación y construcción de valor,
7121,Bloque integrador,
7122,Introducción a la Asignatura,
7123,Marketing relacional,Marketing Relacional. ?Qué es Marketing Relacional? Confluencia de tendencias. Mecanismos de marketing relacional. Gestión de las relaciones. El conocimiento profundo del cliente como base.
7125,Arquitectos del futuro,?Qué es un futurista? Prevención estratégica del futuro. Claves para enfrentar el futuro. La transformación que disrumpe. Empujar y traer el futuro. 
7126,Engagement de clientes,Verdaderos fans. Religión de marcas. Conseguir fans. Tecnología y ecosistemas.  Engagement. 
7127,Bloque integrador,
7128,Introducción a la Asignatura,
7129,Semana 1,
7130,Semana 2,
7131,Semana 3,
7132,Semana 4,
7133,Conclusión,
7135,Introducción a la Asignatura,
7136,Semana 1 - Tokenomics: economía de tokens,
7137,Semana 2 - Criptoactivos: conceptos generales,
7138,Semana 3 - Tokenización de activos,
7139,Bloque integrador,
7140,Introducción a la Asignatura,
7141,?Qué es la transformación digital?,
7142,Alcance de la innovación,
7143,Desafíos a futuro,
7144,Bloque integrador,
7145,set_nombre_publicacion(),
7146,set_nombre_publicacion(),
7147,SIwpt,
7148,Introducción a la Asignatura,
7150,Herramientas operativas del comercio internacional,
7151,Semana 2 - Entendiendo a los mercados externos,
7152,set_nombre_publicacion(),
7153,Introducción a la asignatura,
7155,Semana 2,
7156,Semana 1,
7157,Semana 3,
7158,Conclusión,
7159,Introducción a la Asignatura,
7160,Semana 1,
7161,Semana 2,
7162,Semana 3,
7163,Conclusión,
7164,Bloque integrador,
7165,Liderazgo transformacional,
7166,Liderazgo Personal,
7167,Inteligencias múltiples,
7168,Espacio de entrega - Liderazgo para la transformación,
7169,Introducción a la asignatura,
7170,set_nombre_publicacion(),
7171,Team Building,
7172,Construcción de equipos ágiles,
7173,Gestión del cambio,
7174,Espacio de entrega - Dirección de equipos de alto rendimiento,
7175,Dirección estratégica,
7176,Genética de los negocios,
7177,Espacio de entrega - Estrategia corporativa y desarrollo de negocios,
7178,Simulador Business Strategy Game,
7179,Espacio de entrega - Simulador BSG - Modelo híbrido,
7180,Ética en las organizaciones,
7183,Semana 1 - Análisis estratégico,
7185,set_nombre_publicacion(),
7187,set_nombre_publicacion(),
7189,Semana 2 - Pricing,
7190,Introducción a la asignatura,
7191,Creación de un proyecto con Ms Project,Definiciones iniciales de un proyecto. Configuración del calendario del proyecto. Creación del Cronograma del proyecto. Crear tareas. Hitos. Tareas de resumen. 
